TrainStationCoach_Index,Train_Index,StationCode,StationName,StationTime,TrainCoach_Index,Ons,Offs,StationComment
06_0612_07128_05,06_0612,07128,"103rd St., Beverly Hills",07:50 AM,06_0612_05,8,0,
06_0612_07128_06,06_0612,07128,"103rd St., Beverly Hills",07:50 AM,06_0612_06,15,0,
06_0612_07123_01,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_01,13,0,
06_0612_07123_02,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_02,32,0,
06_0612_07123_03,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_03,8,0,
06_0612_07123_04,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_04,11,0,
06_0612_07123_05,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_05,8,0,
06_0612_07123_06,06_0612,07123,"99th St., Beverly Hills",07:52 AM,06_0612_06,10,0,
06_0612_07117_01,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_01,7,0,
06_0612_07117_02,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_02,8,0,
06_0612_07117_03,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_03,5,0,
06_0612_07117_04,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_04,4,0,
06_0612_07117_05,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_05,1,0,
06_0612_07117_06,06_0612,07117,"95th St., Beverly Hills",07:54 AM,06_0612_06,12,0,
06_0612_07113_01,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_01,2,0,
06_0612_07113_02,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_02,3,0,
06_0612_07113_03,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_03,5,0,
06_0612_07113_04,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_04,4,0,
06_0612_07113_05,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_05,4,0,
06_0612_07113_06,06_0612,07113,"91st St., Beverly Hills",07:56 AM,06_0612_06,6,0,
06_0612_07106_01,06_0612,07106,Brainerd,07:58 AM,06_0612_01,2,0,
06_0612_07106_02,06_0612,07106,Brainerd,07:58 AM,06_0612_02,8,0,
06_0612_07106_03,06_0612,07106,Brainerd,07:58 AM,06_0612_03,2,0,
06_0612_07106_04,06_0612,07106,Brainerd,07:58 AM,06_0612_04,9,0,
06_0612_07106_05,06_0612,07106,Brainerd,07:58 AM,06_0612_05,2,0,
06_0612_07106_06,06_0612,07106,Brainerd,07:58 AM,06_0612_06,6,0,
06_0612_06098_01,06_0612,06098,Gresham,08:01 AM,06_0612_01,0,0,
06_0612_06098_02,06_0612,06098,Gresham,08:01 AM,06_0612_02,16,0,
06_0612_06098_03,06_0612,06098,Gresham,08:01 AM,06_0612_03,8,0,
06_0612_06098_04,06_0612,06098,Gresham,08:01 AM,06_0612_04,7,0,
06_0612_06098_05,06_0612,06098,Gresham,08:01 AM,06_0612_05,6,0,
06_0612_06098_06,06_0612,06098,Gresham,08:01 AM,06_0612_06,3,0,
06_0612_06031_01,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_01,0,0,Doors did not open
06_0612_06031_02,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_02,0,0,
06_0612_06031_03,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_03,0,1,
06_0612_06031_04,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_04,1,0,
06_0612_06031_05,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_05,0,4,
06_0612_06031_06,06_0612,06031,35th Street/“Lou” Jones/Bronzeville,08:09 AM,06_0612_06,1,10,
06_0612_06000_01,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_01,0,86,
06_0612_06000_02,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_02,0,95,
06_0612_06000_03,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_03,0,53,
06_0612_06000_04,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_04,0,49,
06_0612_06000_05,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_05,0,45,
06_0612_06000_06,06_0612,06000,LaSalle Street Station,08:21 AM,06_0612_06,0,45,
06_0613_06000_01,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_01,68,0,
06_0613_06000_02,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_02,51,0,
06_0613_06000_03,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_03,76,0,
06_0613_06000_04,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_04,85,0,
06_0613_06000_05,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_05,104,0,
06_0613_06000_06,06_0613,06000,LaSalle Street Station,05:05 PM,06_0613_06,114,0,
06_0613_06031_01,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_01,2,0,
06_0613_06031_02,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_02,2,0,
06_0613_06031_03,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_03,1,1,
06_0613_06031_04,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_04,3,0,
06_0613_06031_05,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_05,0,0,
06_0613_06031_06,06_0613,06031,35th Street/“Lou” Jones/Bronzeville,05:12 PM,06_0613_06,1,0,
06_0613_06098_01,06_0613,06098,Gresham,05:20 PM,06_0613_01,1,14,
06_0613_06098_02,06_0613,06098,Gresham,05:20 PM,06_0613_02,0,2,
06_0613_06098_03,06_0613,06098,Gresham,05:20 PM,06_0613_03,0,3,
06_0613_06098_04,06_0613,06098,Gresham,05:20 PM,06_0613_04,0,2,
06_0613_06098_05,06_0613,06098,Gresham,05:20 PM,06_0613_05,0,9,
06_0613_06098_06,06_0613,06098,Gresham,05:20 PM,06_0613_06,0,23,
06_0613_07106_01,06_0613,07106,Brainerd,05:25 PM,06_0613_01,0,5,
06_0613_07106_02,06_0613,07106,Brainerd,05:25 PM,06_0613_02,0,1,
06_0613_07106_03,06_0613,07106,Brainerd,05:25 PM,06_0613_03,0,9,
06_0613_07106_04,06_0613,07106,Brainerd,05:25 PM,06_0613_04,0,2,
06_0613_07106_05,06_0613,07106,Brainerd,05:25 PM,06_0613_05,0,11,
06_0613_07106_06,06_0613,07106,Brainerd,05:25 PM,06_0613_06,0,6,
06_0613_07113_01,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_01,0,2,
06_0613_07113_02,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_02,0,3,
06_0613_07113_03,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_03,0,7,
06_0613_07113_04,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_04,0,12,
06_0613_07113_05,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_05,0,14,
06_0613_07113_06,06_0613,07113,"91st St., Beverly Hills",05:27 PM,06_0613_06,0,7,
06_0613_07117_01,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_01,0,17,
06_0613_07117_02,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_02,0,12,
06_0613_07117_03,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_03,0,11,
06_0613_07117_04,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_04,0,6,
06_0613_07117_05,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_05,0,3,
06_0613_07117_06,06_0613,07117,"95th St., Beverly Hills",05:29 PM,06_0613_06,0,4,
06_0613_07123_01,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_01,0,15,
06_0613_07123_02,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_02,0,12,
06_0613_07123_03,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_03,0,5,
06_0613_07123_04,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_04,0,8,
06_0613_07123_05,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_05,0,13,
06_0613_07123_06,06_0613,07123,"99th St., Beverly Hills",05:31 PM,06_0613_06,0,8,
06_0613_07128_01,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_01,0,9,
06_0613_07128_02,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_02,0,5,
06_0613_07128_03,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_03,0,2,
06_0613_07128_04,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_04,0,17,
06_0613_07128_05,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_05,0,15,
06_0613_07128_06,06_0613,07128,"103rd St., Beverly Hills",05:34 PM,06_0613_06,0,30,
06_0613_07133_01,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_01,0,4,
06_0613_07133_02,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_02,0,3,
06_0613_07133_03,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_03,0,19,
06_0613_07133_04,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_04,0,9,
06_0613_07133_05,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_05,0,5,
06_0613_07133_06,06_0613,07133,"107th St., Beverly Hills",05:36 PM,06_0613_06,0,32,
06_0613_07138_01,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_01,0,7,
06_0613_07138_02,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_02,0,5,
06_0613_07138_03,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_03,0,1,
06_0613_07138_04,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_04,0,12,
06_0613_07138_05,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_05,0,11,
06_0613_07138_06,06_0613,07138,"111th St., Morgan Park",05:38 PM,06_0613_06,0,13,
06_0613_07143_01,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_01,0,2,
06_0613_07143_02,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_02,0,6,
06_0613_07143_03,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_03,0,3,
06_0613_07143_04,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_04,0,5,
06_0613_07143_05,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_05,0,3,
06_0613_07143_06,06_0613,07143,"115th St., Morgan Park",05:40 PM,06_0613_06,0,2,
06_0613_07148_01,06_0613,07148,119th Street,05:42 PM,06_0613_01,0,1,
06_0613_07148_02,06_0613,07148,119th Street,05:42 PM,06_0613_02,0,0,
06_0613_07148_03,06_0613,07148,119th Street,05:42 PM,06_0613_03,0,0,
06_0613_07148_04,06_0613,07148,119th Street,05:42 PM,06_0613_04,0,4,
06_0613_07148_05,06_0613,07148,119th Street,05:42 PM,06_0613_05,0,5,
06_0613_07148_06,06_0613,07148,119th Street,05:42 PM,06_0613_06,0,22,
06_0613_07152_01,06_0613,07152,123rd Street,05:44 PM,06_0613_01,0,3,
06_0613_07152_02,06_0613,07152,123rd Street,05:44 PM,06_0613_02,0,2,doors did not open
06_0613_07152_03,06_0613,07152,123rd Street,05:44 PM,06_0613_03,0,0,
06_0613_07152_04,06_0613,07152,123rd Street,05:44 PM,06_0613_04,0,0,
06_0613_07152_05,06_0613,07152,123rd Street,05:44 PM,06_0613_05,0,0,door did not open
06_0613_07152_06,06_0613,07152,123rd Street,05:44 PM,06_0613_06,0,0,doors did not open
06_0613_07158_01,06_0613,07158,Prairie Street,05:46 PM,06_0613_01,0,1,
06_0613_07158_02,06_0613,07158,Prairie Street,05:46 PM,06_0613_02,0,0,
06_0613_07158_03,06_0613,07158,Prairie Street,05:46 PM,06_0613_03,0,0,doors did not open
06_0613_07158_04,06_0613,07158,Prairie Street,05:46 PM,06_0613_04,0,0,Doors did not open
06_0613_07158_05,06_0613,07158,Prairie Street,05:46 PM,06_0613_05,0,0,door did not open
06_0613_07158_06,06_0613,07158,Prairie Street,05:46 PM,06_0613_06,0,0,doors did not open
06_0613_07164_01,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_01,0,0,
06_0613_07164_02,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_02,0,0,
06_0613_07164_03,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_03,0,0,
06_0613_07164_04,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_04,0,0,Doors did not open
06_0613_07164_05,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_05,0,0,
06_0613_07164_06,06_0613,07164,"Vermont St., Blue Island",05:49 PM,06_0613_06,0,0,
06_0614_07164_01,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_01,2,0,
06_0614_07164_02,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_02,0,0,
06_0614_07164_03,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_03,2,0,
06_0614_07164_04,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_04,0,0,
06_0614_07164_05,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_05,1,0,
06_0614_07164_06,06_0614,07164,"Vermont St., Blue Island",07:53 AM,06_0614_06,0,0,Doors did not open
06_0614_07158_01,06_0614,07158,Prairie Street,07:55 AM,06_0614_01,2,0,
06_0614_07158_02,06_0614,07158,Prairie Street,07:55 AM,06_0614_02,0,0,
06_0614_07158_03,06_0614,07158,Prairie Street,07:55 AM,06_0614_03,0,0,
06_0614_07158_04,06_0614,07158,Prairie Street,07:55 AM,06_0614_04,0,0,
06_0614_07158_05,06_0614,07158,Prairie Street,07:55 AM,06_0614_05,0,0,
06_0614_07158_06,06_0614,07158,Prairie Street,07:55 AM,06_0614_06,0,0,Doors did not open
06_0614_07152_01,06_0614,07152,123rd Street,07:57 AM,06_0614_01,3,0,
06_0614_07152_02,06_0614,07152,123rd Street,07:57 AM,06_0614_02,1,0,
06_0614_07152_03,06_0614,07152,123rd Street,07:57 AM,06_0614_03,0,0,
06_0614_07152_04,06_0614,07152,123rd Street,07:57 AM,06_0614_04,0,0,
06_0614_07152_05,06_0614,07152,123rd Street,07:57 AM,06_0614_05,0,0,
06_0614_07152_06,06_0614,07152,123rd Street,07:57 AM,06_0614_06,0,0,Doors did not open
06_0614_07148_01,06_0614,07148,119th Street,07:59 AM,06_0614_01,18,0,
06_0614_07148_02,06_0614,07148,119th Street,07:59 AM,06_0614_02,12,0,
06_0614_07148_03,06_0614,07148,119th Street,07:59 AM,06_0614_03,2,0,
06_0614_07148_04,06_0614,07148,119th Street,07:59 AM,06_0614_04,1,0,
06_0614_07148_05,06_0614,07148,119th Street,07:59 AM,06_0614_05,1,0,
06_0614_07148_06,06_0614,07148,119th Street,07:59 AM,06_0614_06,0,0,Doors did not open
06_0614_07143_01,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_01,3,0,
06_0614_07143_02,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_02,5,0,
06_0614_07143_03,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_03,4,0,
06_0614_07143_04,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_04,1,0,
06_0614_07143_05,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_05,0,0,
06_0614_07143_06,06_0614,07143,"115th St., Morgan Park",08:01 AM,06_0614_06,0,0,
06_0614_07138_01,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_01,17,0,
06_0614_07138_02,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_02,18,0,
06_0614_07138_03,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_03,15,1,
06_0614_07138_04,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_04,9,0,
06_0614_07138_05,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_05,9,0,
06_0614_07138_06,06_0614,07138,"111th St., Morgan Park",08:03 AM,06_0614_06,6,0,
06_0614_07133_01,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_01,16,0,
06_0614_07133_02,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_02,23,0,
06_0614_07133_03,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_03,10,0,
06_0614_07133_04,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_04,12,0,
06_0614_07133_05,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_05,7,0,
06_0614_07133_06,06_0614,07133,"107th St., Beverly Hills",08:05 AM,06_0614_06,6,0,
06_0614_07128_01,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_01,16,0,
06_0614_07128_02,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_02,20,0,
06_0614_07128_03,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_03,20,0,
06_0614_07128_04,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_04,17,0,
06_0614_07128_05,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_05,10,0,
06_0614_07128_06,06_0614,07128,"103rd St., Beverly Hills",08:08 AM,06_0614_06,8,0,
06_0614_07123_01,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_01,12,0,
06_0614_07123_02,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_02,19,0,
06_0614_07123_03,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_03,10,0,
06_0614_07123_04,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_04,17,0,
06_0614_07123_05,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_05,16,0,
06_0614_07123_06,06_0614,07123,"99th St., Beverly Hills",08:10 AM,06_0614_06,3,0,
06_0614_07117_01,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_01,11,0,
06_0614_07117_02,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_02,9,0,
06_0614_07117_03,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_03,14,0,
06_0614_07117_04,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_04,5,0,
06_0614_07117_05,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_05,11,0,
06_0614_07117_06,06_0614,07117,"95th St., Beverly Hills",08:12 AM,06_0614_06,13,0,
06_0614_07113_01,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_01,3,0,
06_0614_07113_02,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_02,4,0,
06_0614_07113_03,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_03,9,1,
06_0614_07113_04,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_04,12,0,
06_0614_07113_05,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_05,12,0,
06_0614_07113_06,06_0614,07113,"91st St., Beverly Hills",08:14 AM,06_0614_06,13,0,
06_0614_07106_01,06_0614,07106,Brainerd,08:16 AM,06_0614_01,13,0,
06_0614_07106_02,06_0614,07106,Brainerd,08:16 AM,06_0614_02,5,0,
06_0614_07106_03,06_0614,07106,Brainerd,08:16 AM,06_0614_03,4,0,
06_0614_07106_04,06_0614,07106,Brainerd,08:16 AM,06_0614_04,4,0,
06_0614_07106_05,06_0614,07106,Brainerd,08:16 AM,06_0614_05,12,0,
06_0614_07106_06,06_0614,07106,Brainerd,08:16 AM,06_0614_06,0,0,Doors did not open
06_0614_06000_01,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_01,0,116,
06_0614_06000_02,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_02,0,110,
06_0614_06000_03,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_03,0,90,
06_0614_06000_04,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_04,0,83,
06_0614_06000_05,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_05,0,68,
06_0614_06000_06,06_0614,06000,LaSalle Street Station,08:35 AM,06_0614_06,0,68,
06_0615_06000_01,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_01,95,0,
06_0615_06000_02,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_02,92,0,
06_0615_06000_03,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_03,100,0,
06_0615_06000_04,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_04,117,0,
06_0615_06000_05,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_05,129,0,
06_0615_06000_06,06_0615,06000,LaSalle Street Station,05:20 PM,06_0615_06,126,0,
06_0615_06031_01,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_01,6,0,
06_0615_06031_02,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_02,0,0,
06_0615_06031_03,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_03,0,3,
06_0615_06031_04,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_04,0,1,
06_0615_06031_05,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_05,0,0,
06_0615_06031_06,06_0615,06031,35th Street/“Lou” Jones/Bronzeville,05:27 PM,06_0615_06,0,0,
06_0615_06098_01,06_0615,06098,Gresham,05:35 PM,06_0615_01,0,24,
06_0615_06098_02,06_0615,06098,Gresham,05:35 PM,06_0615_02,0,9,
06_0615_06098_03,06_0615,06098,Gresham,05:35 PM,06_0615_03,0,4,
06_0615_06098_04,06_0615,06098,Gresham,05:35 PM,06_0615_04,0,3,
06_0615_06098_05,06_0615,06098,Gresham,05:35 PM,06_0615_05,0,6,
06_0615_06098_06,06_0615,06098,Gresham,05:35 PM,06_0615_06,0,23,
06_0615_07106_01,06_0615,07106,Brainerd,05:39 PM,06_0615_01,0,8,
06_0615_07106_02,06_0615,07106,Brainerd,05:39 PM,06_0615_02,0,6,
06_0615_07106_03,06_0615,07106,Brainerd,05:39 PM,06_0615_03,0,10,
06_0615_07106_04,06_0615,07106,Brainerd,05:39 PM,06_0615_04,0,7,
06_0615_07106_05,06_0615,07106,Brainerd,05:39 PM,06_0615_05,0,11,
06_0615_07106_06,06_0615,07106,Brainerd,05:39 PM,06_0615_06,0,16,
06_0615_07113_01,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_01,0,1,
06_0615_07113_02,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_02,0,2,
06_0615_07113_03,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_03,0,9,
06_0615_07113_04,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_04,0,10,
06_0615_07113_05,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_05,0,19,
06_0615_07113_06,06_0615,07113,"91st St., Beverly Hills",05:41 PM,06_0615_06,0,6,
06_0615_07117_01,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_01,0,13,
06_0615_07117_02,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_02,0,25,
06_0615_07117_03,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_03,0,10,
06_0615_07117_04,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_04,0,7,
06_0615_07117_05,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_05,0,7,
06_0615_07117_06,06_0615,07117,"95th St., Beverly Hills",05:43 PM,06_0615_06,0,8,
06_0615_07123_01,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_01,0,19,
06_0615_07123_02,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_02,0,18,
06_0615_07123_03,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_03,0,13,
06_0615_07123_04,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_04,0,12,
06_0615_07123_05,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_05,0,5,
06_0615_07123_06,06_0615,07123,"99th St., Beverly Hills",05:45 PM,06_0615_06,0,7,
06_0615_07128_01,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_01,0,14,
06_0615_07128_02,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_02,0,7,
06_0615_07128_03,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_03,0,19,
06_0615_07128_04,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_04,0,14,
06_0615_07128_05,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_05,0,21,
06_0615_07128_06,06_0615,07128,"103rd St., Beverly Hills",05:48 PM,06_0615_06,0,31,
06_0615_07133_01,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_01,0,7,
06_0615_07133_02,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_02,0,10,
06_0615_07133_03,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_03,0,10,
06_0615_07133_04,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_04,0,11,
06_0615_07133_05,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_05,0,15,
06_0615_07133_06,06_0615,07133,"107th St., Beverly Hills",05:50 PM,06_0615_06,0,29,
06_0615_07138_01,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_01,0,11,
06_0615_07138_02,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_02,0,14,
06_0615_07138_03,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_03,0,7,
06_0615_07138_04,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_04,0,14,
06_0615_07138_05,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_05,0,24,
06_0615_07138_06,06_0615,07138,"111th St., Morgan Park",05:52 PM,06_0615_06,0,15,
06_0615_07143_01,06_0615,07143,"115th St., Morgan Park",05:54 PM,06_0615_01,0,7,
06_0615_07143_02,06_0615,07143,"115th St., Morgan Park",05:54 PM,06_0615_02,0,4,
06_0615_07143_03,06_0615,07143,"115th St., Morgan Park",05:54 PM,06_0615_03,0,4,
06_0615_07143_04,06_0615,07143,"115th St., Morgan Park",05:54 PM,06_0615_04,0,2,
06_0615_07143_05,06_0615,07143,"115th St., Morgan Park",05:54 PM,06_0615_05,0,3,
